abs,rel,p5no,3no,avg,break
63.247404517836564,1.0639373236659695,0.0,0.0,-2765.17,0.016399999999999984
41.055206379537765,0.6906238561248959,0.0,0.015,-2922.83,0.04534999999999997
102.27658946177442,1.720479784035342,0.0,0.0,-2414.36,0.006400000000000005
85.74962189768166,1.4424658833464004,0.0,0.0,-2497.79,0.010150000000000008
79.79152100489686,1.3422397006859943,0.0,0.0,-2685.03,0.012099999999999998
53.65320479773568,0.9025452910483741,0.0,0.0,-2822.27,0.02559999999999997
93.40016250937317,1.5711620055834068,0.0,0.0,-2369.86,0.008650000000000007
56.009467434578006,0.9421819493872813,0.0,0.0,-2862.99,0.02224999999999998
100.66581843405322,1.6933836616041194,0.0,0.0,-2295.86,0.009250000000000006
83.86234223719876,1.4107183786655224,0.0,0.0,-2551.85,0.011850000000000001
59.44655113696672,1.0,0.0,0.0,-2779.36,0.01874999999999997
