abs,rel,p5no,3no,best,avg,break
126.05925410726056,0.7169782342771543,0.0,0.042,-9621.0,-8718.712,0.017129999999999798
136.4274799722651,0.775948853498433,0.001,0.031,-9681.0,-8690.96,0.012209999999999848
164.57711808409113,0.9360535437243882,0.001,0.01,-9651.0,-8353.198,0.008309999999999911
186.27281799424202,1.059450629667411,0.0,0.0,-9367.0,-7934.186,0.006189999999999952
187.88746885580807,1.0686341642829236,0.0,0.0,-9371.0,-7862.038,0.006309999999999946
198.4453804958199,1.1286836457662026,0.0,0.001,-9451.0,-7763.45,0.00637999999999994
243.38818077573305,1.3843016074649541,0.0,0.0,-8673.0,-7036.622,0.004329999999999977
250.89370078099586,1.426990218617027,0.0,0.0,-8875.0,-7123.832,0.004589999999999969
254.80435497513272,1.4492325677316351,0.0,0.0,-8993.0,-7059.552,0.005149999999999965
299.4319377574952,1.7030576893377836,0.0,0.0,-8411.0,-6384.48,0.0036999999999999837
300.9063469674122,1.71144358150742,0.0,0.0,-8371.0,-6335.258,0.004099999999999976
329.3011193118556,1.8729425042354437,0.0,0.0,-7709.0,-5920.312,0.004059999999999981
175.82019659822927,1.0,0.0,0.003,-9529.0,-8141.222,0.0075899999999999275
