node,scale,point5no,3no,avgsol,chainbreak
0,1,33,33,-202.458,0.07500000000000001
0,0.98,51,51,-203.368,0.11000000000000003
0,0.9603999999999999,52,52,-203.666,0.11500000000000003
0,0.9411919999999999,55,55,-206.162,0.10000000000000002
0,0.9223681599999999,49,49,-205.704,0.13500000000000006
0,0.9039207967999998,74,74,-207.526,0.1650000000000001
0,0.8858423808639998,66,66,-207.118,0.1850000000000001
0,0.8681255332467198,79,79,-210.008,0.19500000000000012
0,0.8507630225817854,61,61,-209.4,0.21000000000000005
0,0.8337477621301497,73,73,-211.408,0.23999999999999994
0,0.8170728068875467,75,75,-210.226,0.3099999999999997
0,0.8007313507497957,87,87,-211.438,0.3149999999999997
0,0.7847167237347998,83,83,-212.782,0.27499999999999986
0,0.7690223892601038,89,89,-214.508,0.34999999999999953
0,0.7536419414749017,87,87,-212.56,0.4899999999999992
0,0.7385691026454037,105,105,-214.208,1.230000000000004
0,0.7237977205924956,114,114,-215.462,1.2800000000000036
0,0.7093217661806457,109,109,-215.506,1.3600000000000045
0,0.6951353308570327,120,120,-215.754,1.3500000000000045
0,0.6812326242398921,116,116,-216.128,1.6000000000000079
0,0.6676079717550942,126,126,-217.18,1.6150000000000073
0,0.6542558123199923,115,115,-216.286,1.635000000000008
0,0.6411706960735924,129,129,-217.352,1.8700000000000099
0,0.6283472821521205,143,143,-216.982,1.9350000000000116
0,0.6157803365090782,146,146,-216.684,1.915000000000011
0,0.6034647297788965,141,141,-218.042,1.9200000000000117
0,0.5913954351833186,145,145,-218.37,1.9850000000000119
0,0.5795675264796523,163,163,-218.772,2.1200000000000125
0,0.5679761759500592,143,143,-217.724,2.3800000000000154
0,0.5566166524310581,164,164,-219.054,2.250000000000013
0,0.5454843193824369,160,160,-218.528,2.4950000000000143
0,0.5345746329947881,148,148,-217.996,2.5700000000000167
0,0.5238831403348924,164,164,-216.08,2.895000000000017
0,0.5134054775281945,188,188,-218.214,2.800000000000015
0,0.5031373679776306,147,147,-216.884,2.995000000000017
0,0.493074620618078,172,172,-216.048,3.485000000000009
0,0.48321312820571644,164,164,-215.248,4.254999999999992
0,0.4735488656416021,174,174,-215.884,5.144999999999977
0,0.46407788832877006,173,173,-215.03,5.714999999999967
0,0.45479633056219465,171,171,-212.594,6.279999999999962
0,0.44570040395095073,169,169,-212.592,6.329999999999965
0,0.4367863958719317,155,155,-212.23,6.769999999999968
0,0.42805066795449304,160,160,-209.09,7.404999999999971
0,0.41948965459540316,147,147,-206.454,8.094999999999963
0,0.4110998615034951,156,156,-206.766,8.174999999999958
0,0.4028778642734252,121,121,-202.198,8.80499999999997
0,0.39482030698795667,145,145,-205.292,8.449999999999964
0,0.38692390084819756,132,132,-202.666,8.964999999999971
0,0.3791854228312336,101,101,-198.398,10.014999999999949
0,0.37160171437460887,110,110,-195.106,10.52999999999999
0,0.3641696800871167,77,77,-196.702,10.714999999999964
0,0.35688628648537435,66,66,-191.994,11.85499999999996
0,0.34974856075566685,66,66,-194.736,11.409999999999956
0,0.3427535895405535,62,62,-189.894,12.469999999999972
0,0.33589851774974244,38,38,-187.772,13.269999999999968
0,0.3291805473947476,38,38,-186.358,13.504999999999962
0,0.32259693644685267,21,21,-181.94,14.429999999999968
0,0.3161449977179156,23,23,-182.23,14.474999999999966
0,0.3098220977635573,12,12,-176.612,15.764999999999953
0,0.30362565580828615,12,12,-174.506,16.459999999999965
0,0.2975531426921204,5,5,-172.714,17.239999999999924
0,0.291602079838278,10,10,-170.4,17.979999999999908
0,0.2857700382415124,8,8,-170.64,18.139999999999905
0,0.2800546374766822,15,15,-169.43,19.434999999999903
0,0.27445354472714856,13,13,-166.522,21.339999999999918
0,0.2689644738326056,21,21,-164.124,23.009999999999945
0,0.26358518435595346,22,22,-161.81,24.359999999999953
0,0.25831348066883436,33,33,-162.1,25.484999999999978
0,0.2531472110554577,25,25,-159.346,26.36499999999996
0,0.24808426683434853,27,27,-158.016,27.65999999999996
0,0.24312258149766156,35,35,-157.856,28.009999999999934
0,0.2382601298677083,35,35,-155.684,29.21999999999998
0,0.23349492727035415,17,17,-152.618,29.419999999999987
0,0.22882502872494706,29,29,-153.528,30.399999999999995
0,0.22424852815044813,24,24,-152.088,31.034999999999986
0,0.21976355758743915,26,26,-152.282,32.280000000000065
0,0.21536828643569036,20,20,-149.508,33.04500000000007
0,0.21106092070697655,19,19,-150.64,33.55500000000008
0,0.20683970229283702,22,22,-151.944,34.53000000000008
0,0.20270290824698028,11,11,-149.508,35.63500000000008
0,0.19864885008204067,28,28,-149.94,36.685000000000045
0,0.19467587308039985,20,20,-147.894,37.94500000000009
0,0.19078235561879187,12,12,-149.94,38.64000000000003
0,0.18696670850641603,19,19,-147.248,39.78
0,0.18322737433628772,23,23,-148.98,39.84500000000004
0,0.17956282684956196,21,21,-146.944,40.51999999999991
0,0.1759715703125707,16,16,-149.15,40.57999999999986
0,0.1724521389063193,19,19,-150.132,40.69499999999993
0,0.16900309612819292,23,23,-150.922,41.30999999999983
0,0.16562303420562907,15,15,-151.856,41.47999999999983
0,0.16231057352151648,20,20,-151.928,41.80999999999986
0,0.15906436205108615,23,23,-150.356,42.17499999999984
0,0.15588307481006441,23,23,-151.286,42.68999999999982
0,0.15276541331386312,14,14,-153.124,42.40999999999982
0,0.14971010504758586,15,15,-154.074,43.36499999999979
0,0.14671590294663414,13,13,-153.008,43.99499999999972
0,0.14378158488770146,15,15,-151.974,44.18499999999973
0,0.14090595318994742,25,25,-153.472,44.50999999999975
0,0.13808783412614847,14,14,-153.784,44.58999999999973
0,0.13532607744362551,14,14,-155.582,44.80499999999967
0,0.132619555894753,8,8,-155.066,45.01999999999968
0,0.12996716477685794,8,8,-152.336,45.42999999999976
0,0.12736782148132078,13,13,-153.592,45.36499999999969
0,0.12482046505169436,7,7,-157.222,45.68999999999973
0,0.12232405575066048,6,6,-154.49,46.45499999999973
0,0.11987757463564727,7,7,-156.992,46.874999999999666
0,0.11748002314293432,5,5,-156.34,48.14499999999983
0,0.11513042268007563,4,4,-153.172,49.71499999999994
0,0.11282781422647412,4,4,-158.216,50.745000000000026
0,0.11057125794194463,7,7,-157.622,51.700000000000124
0,0.10835983278310574,1,1,-156.388,52.19000000000017
0,0.10619263612744362,2,2,-157.782,52.71000000000017
0,0.10406878340489474,0,0,-157.782,53.100000000000236
0,0.10198740773679685,2,2,-157.748,53.41500000000017
