node,scale,point5no,3no,avgsol,chainbreak
0,1.5,198,458,-232.696,2.9699999999999953
0,1.45,189,462,-233.34,3.114999999999997
0,1.4,236,502,-234.194,2.959999999999999
0,1.3499999999999999,227,570,-235.136,2.4249999999999976
0,1.2999999999999998,216,578,-235.236,2.4149999999999965
0,1.2499999999999998,229,610,-235.422,2.064999999999999
0,1.1999999999999997,232,596,-235.722,1.959999999999999
0,1.1499999999999997,265,588,-235.782,1.9799999999999993
0,1.0999999999999996,227,616,-235.59,2.2149999999999985
0,1.0499999999999996,195,595,-234.982,1.909999999999999
0,0.9999999999999996,165,505,-233.852,2.1449999999999987
0,0.9499999999999995,139,429,-234.15,1.734999999999999
0,0.8999999999999995,107,367,-232.508,1.859999999999999
0,0.8499999999999994,74,273,-232.144,1.5499999999999998
0,0.7999999999999994,38,149,-231.022,1.4549999999999998
0,0.7499999999999993,15,104,-228.828,1.8999999999999992
0,0.6999999999999993,11,51,-228.168,1.94
0,0.6499999999999992,7,33,-227.306,1.9450000000000003
0,0.5999999999999992,2,11,-219.47,2.815000000000002
0,0.5499999999999992,0,2,-202.966,2.410000000000001
0,0.49999999999999917,0,2,-180.788,1.9800000000000009
0,0.4499999999999992,0,0,-164.21,2.0200000000000005
0,0.3999999999999992,0,0,-149.622,1.845
0,0.3499999999999992,0,0,-147.754,2.8050000000000006
0,0.2999999999999992,0,0,-139.65,3.420000000000001
0,0.24999999999999922,0,0,-138.124,4.905000000000001
0,0.19999999999999923,0,0,-135.668,6.475
0,0.14999999999999925,0,0,-145.102,9.040000000000004
0,0.09999999999999924,0,0,-149.974,12.174999999999992
