node,scale,point5no,3no,avgsol,chainbreak
0,1.5,418,600,-203.436,0.005
0,1.48,469,626,-203.958,0.005
0,1.46,446,623,-203.786,0.005
0,1.44,449,613,-203.626,0.025
0,1.42,433,614,-203.664,0.02
0,1.4,450,600,-203.594,0.005
0,1.38,466,661,-204.424,0.0
0,1.3599999999999999,475,638,-204.236,0.005
0,1.3399999999999999,477,640,-204.2,0.01
0,1.3199999999999998,515,658,-204.554,0.01
0,1.2999999999999998,488,658,-204.476,0.01
0,1.2799999999999998,519,667,-204.684,0.015000000000000003
0,1.2599999999999998,507,693,-204.866,0.01
0,1.2399999999999998,513,700,-204.998,0.05
0,1.2199999999999998,514,692,-205.068,0.075
0,1.1999999999999997,551,713,-205.282,0.05499999999999999
0,1.1799999999999997,547,715,-205.258,0.1
0,1.1599999999999997,560,718,-205.356,0.18500000000000005
0,1.1399999999999997,571,739,-205.586,0.2250000000000001
0,1.1199999999999997,529,702,-205.076,0.21500000000000008
0,1.0999999999999996,568,733,-205.458,0.2950000000000001
0,1.0799999999999996,553,739,-205.536,0.42000000000000004
0,1.0599999999999996,591,764,-205.836,0.5049999999999998
0,1.0399999999999996,563,747,-205.61,0.7699999999999988
0,1.0199999999999996,572,735,-205.396,0.9849999999999989
0,0.9999999999999996,572,761,-205.7,1.1649999999999983
0,0.9799999999999995,603,757,-205.746,1.1399999999999983
0,0.9599999999999995,538,745,-205.252,1.7549999999999997
0,0.9399999999999995,570,767,-205.654,1.6850000000000005
0,0.9199999999999995,515,738,-204.88,2.3900000000000086
0,0.8999999999999995,507,744,-204.978,2.7350000000000136
0,0.8799999999999994,461,731,-204.284,3.3050000000000153
0,0.8599999999999994,477,733,-204.252,3.565000000000011
0,0.8399999999999994,432,716,-203.544,4.395000000000013
0,0.8199999999999994,392,703,-202.9,5.165000000000015
0,0.7999999999999994,364,686,-202.304,5.645000000000012
0,0.7799999999999994,311,691,-201.808,6.760000000000012
0,0.7599999999999993,279,688,-201.156,7.354999999999995
0,0.7399999999999993,200,639,-199.754,8.724999999999959
0,0.7199999999999993,176,648,-199.312,9.509999999999971
0,0.6999999999999993,149,613,-198.238,10.074999999999967
0,0.6799999999999993,88,546,-196.308,11.579999999999961
0,0.6599999999999993,62,531,-195.352,12.579999999999963
0,0.6399999999999992,49,495,-194.524,13.204999999999941
0,0.6199999999999992,19,470,-193.528,14.074999999999923
0,0.5999999999999992,9,406,-191.918,14.81499999999994
0,0.5799999999999992,1,387,-191.228,15.414999999999901
0,0.5599999999999992,1,323,-189.668,15.949999999999886
0,0.5399999999999991,0,298,-188.82,16.3849999999999
0,0.5199999999999991,0,238,-187.462,17.109999999999882
0,0.4999999999999991,0,193,-186.01,17.649999999999856
0,0.4799999999999991,0,161,-185.156,18.07999999999985
0,0.4599999999999991,0,135,-183.9,18.394999999999847
0,0.43999999999999906,0,124,-183.192,18.844999999999835
0,0.41999999999999904,0,79,-182.082,19.234999999999822
0,0.399999999999999,0,63,-180.99,19.589999999999804
0,0.379999999999999,0,48,-180.744,19.819999999999816
0,0.359999999999999,0,28,-179.28,20.31499999999979
0,0.33999999999999897,0,30,-179.026,20.484999999999793
0,0.31999999999999895,0,24,-178.148,20.794999999999803
0,0.29999999999999893,0,12,-177.624,21.00499999999979
0,0.2799999999999989,0,7,-176.59,21.854999999999826
0,0.2599999999999989,0,5,-175.53,26.30500000000015
0,0.2399999999999989,0,1,-175.98,26.55000000000016
0,0.21999999999999892,0,1,-174.668,26.9300000000002
0,0.19999999999999893,0,0,-174.502,27.02000000000022
0,0.17999999999999894,0,0,-173.994,27.145000000000216
0,0.15999999999999895,0,0,-173.924,27.160000000000203
0,0.13999999999999896,0,0,-172.812,27.51500000000026
0,0.11999999999999895,0,0,-172.344,27.675000000000274
0,0.09999999999999895,0,0,-172.336,27.63000000000025
