abs,rel,p5no,3no,best,avg,break
72.7328891076119,0.46591266612060744,0.207,0.597,-1487.0,-1447.334,0.0048499999999999975
87.62013144257654,0.5612774296075159,0.333,0.682,-1487.0,-1449.11,0.004599999999999998
98.84028356272833,0.6331515302065476,0.233,0.514,-1487.0,-1425.422,0.004399999999999996
112.39640571299378,0.7199893980649522,0.136,0.464,-1487.0,-1421.36,0.00275
126.62552109307367,0.811138328962803,0.123,0.288,-1487.0,-1382.534,0.003099999999999998
138.8622598068907,0.8895244845071052,0.131,0.275,-1487.0,-1368.228,0.00225
152.2695991371838,0.9754092787123554,0.083,0.218,-1487.0,-1345.46,0.001800000000000001
162.39403102055635,1.040264409721374,0.073,0.221,-1487.0,-1349.634,0.0013000000000000006
168.7766205384169,1.081150030181467,0.076,0.258,-1487.0,-1349.634,0.0012500000000000005
173.17393173188646,1.1093183458780997,0.073,0.239,-1487.0,-1346.106,0.0016500000000000009
182.41803613505735,1.1685342711798743,0.089,0.24,-1487.0,-1330.86,0.0015500000000000008
156.108417728193,1.0,0.095,0.254,-1487.0,-1362.356,0.001950000000000001
